# Generated from tesseract-ocr/tessdata_fast commit 87416418657359cb625c412a48b6e1d6d41c29bd.
# language<TAB>sha256<TAB>size
ind	69786901da87ab8766c1ea7fbb10b28f2110c14da3f6c8f2735df131fba95d88	1122661
isl	5ec828c363f3f0062c3caf08216677cf5f3c0c981b05fab445123a16b98f10a9	2278973
ita	b8f89e1e785118dac4d51ae042c029a64edb5c3ee42ef73027a6d412748d8827	2701314
ita_old	ee85de25acf70d5eeefdb3012424814a18ab368183099cc2c3f2fe2d3dce3b02	3286123
jav	46107b6bed3bf2d9617e5e192e52524e368242543fead1a7175c363dddd400f2	2982741
jpn	1f5de9236d2e85f5fdf4b3c500f2d4926f8d9449f28f5394472d9e8d83b91b4d	2471260
jpn_vert	bf1e2640954691797e2dc14f38533e601b59ee37958698ae0f0b81dc6f09c71b	3037480
kan	bd31e6b6ae93271e3bcf5383d306d8eefbb91542937cd6d735a5930c970e61d8	3608331
kat	557abb6f1c68bc1b286f1bdd00bb6b82f85a427a91899807dab6c2f6c7986731	2524769
kat_old	7b77290303d5d88db6adc5b679d1eb876e3c62f64c8999e919bcb4608af379bc	423167
kaz	fcc01eed3815a42b9c6321c4c9d3606f39b166cbf95ade98b7d8d12063eae53d	4734644
khm	47f110575341b322052f3becbefee61a3ecf1ef549352b5d4d33d28afe30d099	1446926
kir	9777956300900b528d26932cf80693f95e75143433fb851d567194bcc38a31ae	9928497
kmr	a3ef2daa828399ca8d6ae69edfa21ed21aa5abb3f868e2024d3235406312e7b6	3568615
kor	6b85e11d9bbf07863b97b3523b1b112844c43e713df8b66418a081fd1060b3b2	1677415
kor_vert	c28f19dee36927baba5215fb793a3c00fff3ef2cfbcaa100122401d8f4374869	1113715
lao	20124962e93e68121e02c49a949d1f9df5db87dd62e5e4aa578362ca532444f8	6386744
lat	3859d8ba60404f4b79830622625bbc76fb4ee2808eac1ad360ffa77f0a533328	3187463
lav	7d9eaf22254b381f18b806cd6cb647862a397a7221adbce3e22cc421793a8847	2717247
lit	1e383df5b055583bc01cb5764ecdf74c540753f2cb3f8205e7105361da4bc989	3154896
ltz	5516a78efa30c050da7eb0727fec3de59670c19735c00678a67fdad98e4b3ec1	2606426
mal	bd05cbf1b197e7810d2903419aedb06f9ef77bfedf50b358673c1d18d707cdb4	5275996
mar	0ba3f2d116972e72fe9e176bc84c38e81dfb6670f4ed1f7f6c8e16a27da7cb61	2118233
mkd	58622bf154830fa62103359938564aeb8112b929759e22a48224f3ecfaac34c6	1600188
mlt	3040b443d5d49e4183da0eaaf58d1033c3a616153d35d2342a56777f9bbb31c7	2308796
mon	a151a3806d61ac43619cd383896d551ba5c3b07388ffec6fc83c8c604d677570	2137042
mri	8552be985e8fa0210d6d815d736151d645089b590a56f2d92391fb864e8bf9c9	862973
msa	e41a3e5febfec50c90371eb1cbb17a48b10cad387900e3420b1f134c1b766cba	1747801
mya	02aa6c25cfe9e583fa7b5d4131eac948f962308983f0f397df077dea58212b03	4640561
nep	280ba9450b4f21afbf5985e0de87857b75a972577c50ef0603c141ddde4f1cb8	1002911
nld	ced0e5e046a84c908a6aa7accbef9a232c4a5d9a8276691b81c6ee64d02963f6	6050296
nor	0451eb4f8049ae78196806bf878a389a2f40f1386fe038568cf4441226ba6ef2	3610079
oci	747b9be4c5b80b4c730ce4f426a3b85060a1bb0de54cd566fcbdcb7f407940c9	6322087
ori	36f3135e61d501a3acfad41f5fe60b8e791274fff4c5375c969fdcca980cdbac	1480066
osd	9cf5d576fcc47564f11265841e5ca839001e7e6f38ff7f7aacf46d15a96b00ff	10562727
pan	1ec0907fc3534065ea9ae190c6bb7ec9e5c74fd9d2fa996aaec7407f11ad8131	497721
pol	c4476cdbc0e33d898d32345122b7be1cbf85ace15f920f06c7714756e1ef79b2	4765518
por	c4932b937207a9514b7514d518b931a99938c02a28a5a5a553f8599ed58b7deb	1982756
pus	f15550bfe3a20ca781cf5afb7b2af6ee769c6521cf4bb990848e72856b484600	1772087
que	9a3f78b010254ae237a7ca89e65e6d0c349221e437ac1575df1877e63a76bf57	5026336
ron	9adfde6b51ba4b97efd10ea37c3070fd3fc2bad7815e81f5c3c198cd96216cc9	2376323
rus	e16e5e036cce1d9ec2b00063cf8b54472625b9e14d893a169e2b0dedeb4df225	3861738
san	a399958921c64e7d2319369ade1e74b4db2577744ac5bfeabd16663cf743b91c	12404677
sin	bc75c6df2375a30c9f7e759fa7d4b58ae3ecf9ce72668a702d01acb13e551422	1727413
slk	fbcc400a9c74c6a13d922fcb1211b655d1b165387b675ed75cd2dbd756b974a5	4427661
slv	b937632c17ce5fdf20535d25feec044da10a0c4c8234f4302d5606fd671cf60d	3003829
snd	f25cae3b325b0a6dc4dd5d8aeb3ac40b129a18bdd92666317022ee198f7878a7	1694035
spa	6f2e04d02774a18f01bed44b1111f2cd7f3ba7ac9dc4373cd3f898a40ea6b464	2294433
spa_old	11d89a6763ff134ef8f7e41b995974d36fba5d1a807156d3202d7bf991bb1823	2894755
sqi	1d89621d9afe8ddf35b403ecf8951edea52c3a960d241f287b1a7b2c5ba8daac	1874705
srp	aa41ae3d9cc705e60d398ab38a5c3cc8b772c0d420c7d4f0859beb13d0e321b6	2149931
srp_latn	54b2e001bd8a336bdffc249c1487b8b7cb712f0a031f2551930ba050ebefa2a0	3281787
sun	fa939213b005b3477a1032b7222f63cd0b0ac486f83fd9554caf653d6e6c6ffe	1369500
swa	395439d1ec308535066cbaea9b15e0e4cc81f8609170af76ab7e7e8d3ec42f3e	2167651
swe	f7304988d41f833efebcc2d529df54b1903ecebbc3da1faabd19a0fddd4fe586	4167034
syr	7435b43466da8343619bdc43c4da8dc8581f21aab3337fa1bd22ed8a8c10af04	2207208
tam	d02fbec24be4b07e32e80d0ccfc3b6b67a3c5d61c9d0a7c8532677990912c6ec	3237963
tat	7ad946d753f4b9688e4e4bcf525a931f486da4aaa9020e32b6a7262718bdf093	1072896
tel	d10691fddd5b67802e1c12800ebb321d3b8bcd8d24a2ac3ff206f93188c04ab5	2769654
tgk	7b32ed1374649b9b44b9a20ed07f1e86c1e1004c3bd11ce182496a47a18cb321	2602685
tha	294227cc2d1292b0acb28d61d4115c88252b96d466ca90b417cf4cf0c67bf07c	1072600
tir	73d7430c22a062b061f603a2c1d70c4ea4aa092f7a932a97921926e15b4fdb3d	378822
ton	23d36448a3c59499da59502419ffcaa279056fa369a0fa2c798e066321d01bd1	947249
tur	7393381111e1152420fc4092cb44eef4237580d21b92bf30d7d221aad192c6b7	4550554
uig	163b360268c39fc69e0c0dc9299c06dfe7a6c51ef8f33766da75022217b69b22	2794272
ukr	d59e53e2bded32f4445f124b4b00240fcac7e8044c003ab822ccb94f0b3db59b	3825102
urd	62e8250ce2a994106e313a82e26a516a39e2cf159d0ce3c5b5008387fd0d555f	1398718
uzb	0e39021eefe692906b50d9bd22e580fa57fe43fa35db6846ad8b6369ddc21ea8	6470703
uzb_cyrl	a2fe0b3f0eb4a5e46252470160ad51cc5f3c4c0f390ba67d1911beb0dbe80cc8	1563501
vie	79df64caf7bcfb2a27df5042ecb6121e196eada34da774956995747636d5bfa1	531275
yid	f9a3d74076460a505dc0c6b59a0f5bd1108c6436d570954223b3695988d1666d	545606
yor	17ab3855f1ba9056183759a84e4c11cebf417a7d3c8c2cdcc37537d7fbffba3d	963400
